x,x,z,p,p
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,https://w3id.org/express#hasString,IsExternal,IsExternal
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_1627,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_1627,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_1625,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_1625
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_1625,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_1625,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#name_IfcProperty,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,https://w3id.org/express#hasString,IsExternal,IsExternal
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_1746,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_1746,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_1744,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_1744
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_1744,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_1744,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#name_IfcProperty,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,https://w3id.org/express#hasString,IsExternal,IsExternal
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_1869,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_1869,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_1867,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_1867
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_1867,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_1867,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#name_IfcProperty,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,https://w3id.org/express#hasString,IsExternal,IsExternal
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_2843,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_2843,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_2841,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_2841
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_2841,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_2841,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#name_IfcProperty,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,https://w3id.org/express#hasString,IsExternal,IsExternal
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_2962,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_2962,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_2960,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_2960
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_2960,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_2960,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#name_IfcProperty,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,https://w3id.org/express#hasString,IsExternal,IsExternal
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_3127,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_3127,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_3125,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_3125
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_3125,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_3125,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#name_IfcProperty,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,https://w3id.org/express#hasString,IsExternal,IsExternal
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_5675,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_5675,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_5673,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_5673
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_5673,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_5673,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#name_IfcProperty,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,https://w3id.org/express#hasString,IsExternal,IsExternal
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_5794,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_5794,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_5792,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_5792
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_5792,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_5792,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#name_IfcProperty,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,https://w3id.org/express#hasString,IsExternal,IsExternal
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_5959,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_5959,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_5957,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_5957
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_5957,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_5957,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#name_IfcProperty,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,https://w3id.org/express#hasString,IsExternal,IsExternal
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_8473,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_8473,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_8471,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_8471
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_8471,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_8471,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#name_IfcProperty,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,https://w3id.org/express#hasString,IsExternal,IsExternal
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_8597,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_8597,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_8595,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_8595
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_8595,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_8595,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#name_IfcProperty,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,https://w3id.org/express#hasString,IsExternal,IsExternal
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_8716,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_8716,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_8714,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_8714
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_8714,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_8714,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#name_IfcProperty,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,https://w3id.org/express#hasString,IsExternal,IsExternal
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_8926,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_8926,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_8924,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_8924
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_8924,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_8924,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#name_IfcProperty,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,https://w3id.org/express#hasString,IsExternal,IsExternal
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_13821,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_13821,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_13819,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_13819
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_13819,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_13819,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#name_IfcProperty,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,https://w3id.org/express#hasString,IsExternal,IsExternal
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_14052,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_14052,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_14050,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_14050
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_14050,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_14050,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#name_IfcProperty,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,https://w3id.org/express#hasString,IsExternal,IsExternal
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_14176,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_14176,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_14174,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_14174
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_14174,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_14174,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#name_IfcProperty,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,https://w3id.org/express#hasString,IsExternal,IsExternal
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_14300,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_14300,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_14298,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_14298
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_14298,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_14298,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#name_IfcProperty,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,https://w3id.org/express#hasString,IsExternal,IsExternal
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_14423,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_14423,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_14421,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_14421
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_14421,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_14421,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#hasProperties_IfcPropertySet,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySingleValue_496,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#name_IfcProperty,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcIdentifier_122133,https://w3id.org/express#hasString,IsExternal,IsExternal
,,,,
http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_14578,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcRelDefinesByProperties_14578,http://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#relatingPropertyDefinition_IfcRelDefinesByProperties,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_14576,http://linkedbuildingdata.net/ifc/resources20200811_130356/IfcPropertySet_14576
